1682;;Mirror Mirror II: Raven Dance;Nico Mastorakis;1994
1683;;Pulp Fiction;Quentin Tarantino;1994
1684;;Dazed and Confused;Richard Linklater;1994
1685;;Four Weddings and a Funeral;Mike Newell;1994
1686;;The Shawshank Redemption;Frank Darabont;1994
1687;;Forrest Gump;Robert Zemeckis;1994
1688;;Satan's Tango (Sátántangó);Béla Tarr;1994
1689;;Three Colors: Red (Trois Couleurs: Rouge);"Krzysztof Kieślowski	";1994
1690;;Vanya on 42nd Street;Louis Malle;1994
1691;;Simón Bolívar, ése soy yo;Edmundo Aray, Rayza Andrade;1994
1692;;A Chinese Odyssey Part Two: Cinderella;Jeffrey Lau;1994
1693;;A Chinese Odyssey Part One: Pandora's Box;Jeffrey Lau;1994
1694;;In The Mouth of Madness;John Carpenter;1994
1695;;The Last Seduction;John Dahl;1994
1696;;Sicario;José Ramón Novoa;1994
1697;;Scanner Cop;Pierre David;1994
1698;;Go Fish;Rose Troche;1994
1699;;Cyborg Cop II;Sam Firstenberg;1994
1700;;The Adventures of Priscilla, Queen of the Desert;Stephan Elliott;1994
1701;;C'est la vie, mon chéri;Tung-Shing Yee;1994
1702;;Chungking Express;Wong Kar-Wai;1994
1703;;Ashes of Time Redux;Wong Kar-Wai;1994
1704;;The Lion King;Roger Allers, Rob Minkoff;1994
1705;;Wild Reeds;André Téchiné;1994
1706;;Crumb;Terry Zwigoff;1994
1707;;Heavenly Creatures;Peter Jackson;1994
1708;;Natural Born Killers;Oliver Stone;1994
1709;;Muriel's Wedding;P. J. Hogan;1994
1710;;Hoop Dreams;Steve James;1994
1711;;Clerks;Kevin Smith;1994
1712;;Through the Olive Trees;Abbas Kiarostami;1994
1713;;Dear Diary;Nanni Moretti;1994
1714;;The Kingdom;Lars von Trier;1994
1715;;Schramm;Jörg Buttgereit;1994
1716;;Creatures from the Abyss;Al Passeri;1994
1717;;Cemetery Man;Michele Soavi;1994
1718;;Toy Story;John Lasseter;1995
1719;;Summer Snow;Ann Hui;1995
1720;;Proteus;Bob Keen;1995
1721;;Cruel Jaws;Bruno Mattei;1995
1722;;The Usual Suspects;Bryan Singer;1995
1723;;The City of Lost Children;Marc Caro, Jean-Pierre Jeunet;1995
1724;;the incredibly true adventure of two girls in love;Maria Maggenti;1995
1725;;Alkali, Iowa;Mark Christopher;1995
1726;;Seven;David Fincher;1995
1727;;Wild Side;Donald Cammell;1995
1728;;Nowhere;Gregg Araki;1995
1729;;The Doom Generation;Gregg Araki;1995
1730;;Guantanamera;"Gutiérrez Alea, Tomás; Tabío, Juan Carlos";1995
1731;;Dead Man;Jim Jarmusch;1995
1732;;Automatic;John Murlowski;1995
1733;;Before Sunrise;Richard Linklater;1995
1734;;Hologram Man;Richard Pepin;1995
1735;;Like grains of sand;Ryosuke Hashiguchi;1995
1736;;12 Monkeys;Terry Gilliam;1995
1737;;Frisk;Todd Verow;1995
1738;;Braveheart;Mel Gibson;1995
1739;;Deseret;Scott Bradley;1995
1740;;Babe;Chris Noonan;1995
1741;;Smoke;Wayne Wang, Paul Auster;1995
1742;;The White Balloon;Jafar Panahi;1995
1743;;Underground;Emir Kusturica;1995
1744;;The Brave-Hearted Will Take the Bride;Aditya Chopra;1995
1745;;Cyclo;Tran Anh Hung;1995
1746;;Clueless;Amy Heckerling;1995
1747;;Safe;Todd Haynes;1995
1748;;Heat;Michael Mann;1995
1749;;Zero Kelvin;Hans Petter Moland;1995
1750;;Casino;Martin Scorsese;1995
1751;;Strange Days;Kathryn Bigelow;1995
1752;;Dolores Claiborne;Taylor Hackford;1995
1753;;Dead Man;Jim Jarmusch;1995
1754;;The Granny;William Sachs;1995
1755;;Run Like Hell;Robert Rundle;1995
1756;;Fire;Deepa Mehta;1996
1757;;The English Patient;Anthony Minghella;1996
1758;;Lone Star;John Sayles;1996
1759;;Thesis;Alejandro Amenábar;1996
1760;;Hustler white;Bruce LaBruce, Rick Castro;1996
1761;;Bound;Lilly Wachowski, Lana Wachowski;1996
1762;;The watermelon woman;Cheryl Dunye;1996
1763;;Trainspotting;Danny Boyle;1996
1764;;Crash;David Cronenmberg;1996
1765;;Skin and bone;Everett Lewis;1996
1766;;Lilies;John Greyson;1996
1767;;Comrades: Almost a Love Story;Peter Chan;1996
1768;;Three Lives and Only One Death;Raúl Ruiz;1996
1769;;Viva Erotica;Tung-Shing Yee;1996
1770;;Fargo;Joel Coen;1996
1771;;Gabbeh;Mohsen Makhmalbaf;1996
1772;;Shine;Scott Hicks;1996
1773;;Scream;Wes Craven;1996
1774;;Secrets & Lies;Mike Leigh;1996
1775;;Breaking the Waves;Lars von Trier;1996
1776;;Independence Day;Roland Emmerich;1996
1777;;Szamanka;Andrzej Żuławski;1996
1778;;Killer Condom;Martin Walz;1996
1779;;Titanic;James Cameron;1997
1780;;Good Will Hunting;Gus Van Sant;1997
1781;;Taste of Cherry (Ta'm e Guilass);Abbas Kiarostami;1997
1782;;Martín (Hache);Adolfo Aristarain;1997
1783;;Open Your Eyes (Abre Los Ojos);Alejandro Amenábar;1997
1784;;All over me;Alex Sichel;1997
1785;;The Sweet Hereafter;Atom Egoyan;1997
1786;;I Think I Do;Brian Sloan;1997
1787;;Spain Things I Left in Havana;Manuel Gutiérrez Aragón;1997
1788;;The Game;David Fincher;1997
1789;;Lost Highway;David Lynch;1997
1790;;Milk;Edgar Honetschläger;1997
1791;;Made in Hong Kong;Fruit Chan;1997
1792;;Gummo ;Harmony Korine;1997
1793;;Funny Games;Michael Haneke;1997
1794;;Cube;Vincenzo Natali;1997
1795;;Happy Together;Wong Kar-Wai;1997
1796;;The Pillow Book;Peter Greenaway;1997
1797;;The Ice Storm;Ang Lee;1997
1798;;Fireworks (Hana-Bi);Takeshi Kitano;1997
1799;;Boogie Nights;Paul Thomas Anderson;1997
1800;;L.A. Confidential;Curtis Hanson;1997
1801;;Deconstructing Harry;Woody Allen;1997
1802;;Princess Mononoke;Hayao Miyazaki;1997
1803;;Fast, Cheap, and Out of Control;Errol Morris;1997
1804;;The Butcher Boy;Neil Jordan;1997
1805;;Kundun;Martin Scorsese;1997
1806;;Mother and Son;Aleksandr Sokurov;1997
1807;;Event Horizon;Paul W.S. Anderson;1997
1808;;Office Killer;Cindy Sherman;1997
1809;;Saving Private Ryan;Steven Spielberg;1998
1810;;The Thin Red Line;Terrence Malick;1998
1811;;Gods and Monsters;Bill Condon;1998
1812;;Carnival of Souls;Adam Grossman;1998
1813;;Cien años de perdón;Alejandro Saderman;1998
1814;;Dark City;Alex Proyas;1998
1815;;A Perfect Murder;Andrew Davis;1998
1816;;Ring;Hideo Nakata;1998
1817;;Amaneció de golpe;Carlos Azpúrua;1998
1818;;Under California: The Limit of Time;Carlos Bolado;1998
1819;;Pi;Darren Aronofsky;1998
1820;;Beast Cops;Gordon Chan, Dante Lam;1998
1821;;High Art;Lisa Cholodenko;1998
1822;;Modulations: Cinema for the Ear;Iara Lee;1998
1823;;Wild Things;John McNaughton;1998
1824;;The Truman Show;Peter Weir;1998
1825;;Bedrooms and hallways;Rose Troche;1998
1826;;Fear and Loathing in Las Vegas;Terry Gilliam;1998
1827;;Happiness;Todd Solondz;1998
1828;;Velvet goldmine;Todd Haynes;1998
1829;;Estación Central de Brasil;Walter Salles;1998
1830;;Rushmore;Wes Anderson;1998
1831;;Run Lola Run;Tom Tykwer;1998
1832;;The Celebration;Thomas Vinterberg;1998
1833;;Buffalo '66;Vincent Gallo;1998
1834;;Tetsuo;Shinya Tsukamoto;1998
1835;;Lock, Stock, and Two Smoking Barrels;Guy Ritchie;1998
1836;;The Idiots;Lars von Trier;1998
1837;;Sombre;Philippe Grandrieux;1998
1838;;There's Something About Mary;Bobby Farrelly, Peter Farrelly;1998
1839;;The Big Lebowsky;Joel Coen;1998
1840;;A la media noche y media;Maria Rondón, Marite Ugás;1999
1841;;The Old Man and the Sea;Alexander Petrov;1999
1842;;Tea with Mussolini;Franco Zeffirelli;1999
1843;;The Sixth Sense;M. Night Shyamalan;1999
1844;;American Beauty;Sam Mendes;1999
1845;;Ordinary Heroes;Ann Hui;1999
1846;;El coronel no tiene quien le escriba;Arturo Ripstein;1999
1847;;Human Traffic;Justin Kerrigan;1999
1848;;Boys Don't Cry;Kimberly Peirce;1999
1849;;The Matrix;Lily Wachowsky, Lana Wachowsky;1999
1850;;Rosetta;Luc Dardenne, Jean-Pierre Dardenne;1999
1851;;Garage Olimpo;Marco Bechis;1999
1852;;Arlington Road;Mark Pellington;1999
1853;;Beau Travail;Claire Denis;1999
1854;;Tomie;Ataru Oikawa;1999
1855;;Nang Nak;Nonzee Nimibutr;1999
1856;;eXistenZ;David Cronenberg;1999
1857;;Fight Club;David Fincher;1999
1858;;Go;Doug Liman;1999
1859;;The Blair Witch Project;Eduardo Sánchez y Daniel Myrick;1999
1860;;Un paraíso bajo las estrellas;Gerardo Chijona;1999
1861;;Ghost Dog: The Way of the Samurai;Jim Jarmusch;1999
1862;;Top of the Food Chain;John Paizs;1999
1863;;The Mission;Johnnie To;1999
1864;;Better Living Through Circuitry;Jon Reiss;1999
1865;;The Thirteenth Floor;Josef Rusnak;1999
1866;;The 4th Floor;Josh Klausner;1999
1867;;El mismo amor, la misma lluvia;Juan José Campanella;1999
1868;;Mundo grúa;Pablo Trapero;1999
1869;;Magnolia;Paul Thomas Anderson;1999
1870;;All About My Mother;Pedro Almodóvar;1999
1871;;La muerte y la doncella;Roman Polanski;1999
1872;;The Ninth Gate;Roman Polanski;1999
1873;;The Virgin Suicides;Sofia Coppola;1999
1874;;Being John Malkovich;Spike Jonze;1999
1875;;Eyes Wide Shut;Stanley Kubrick;1999
1876;;Audition (Ōdishon);Takashi Miike;1999
1877;;Buena Vista Social Club;Wim Wenders;1999
1878;;Time Regained;Raoul Ruiz;1999
1879;;Attack the Gas Station (Juyuso Seupgyeok Sageon);Kim Sang-jin;1999
1880;;Toy Story 2;Ash Brannon, John Lasseter, Lee Unkrich;1999
1881;;Three Kings;David O. Russell;1999
1882;;Taboo (Gohatto);Nagisa Ôshima;1999
1883;;El chacotero sentimental;Cristian Galaz;1999
1884;;Crouching Tiger, Hidden Dragon (Wo Hu Cang Long);Ang Lee;2000
1885;;Requiem for a Dream;Darren Aronofsky;2000
1886;;A One and a Two (Yi Yi);Edward Yang;2000
1887;;Spirited Away (Sen to Chihiro no Kamikakushi);Hayao Miyazaki;2000
1888;;Kippur;Amos Gitai;2000
1889;;O Brother, Where Art Thou?;Joel Coen;2000
1890;;Amores Perros;Alejandro González Iñárritu;2000
1891;;Signs & Wonders;Jonathan Nossiter;2000
1892;;In the Mood for Love (Dut Yeung Nin Wa);Wong Kar-Wai;2000
1893;;The Gleaners and I (Les Glaneurs et la Glaneuse);Agnès Varda;2000
1894;;La perdición de los hombres;Arturo Ripstein;2000
1895;;La Virgen de los sicarios;Barbet Schroeder;2000
1896;;Werckmeister Harmonies;Béla Tarr & Ágnes Hranitzky;2000
1897;;A Constant Forge;Charles Kiselyak;2000
1898;;Memento;Christopher Nolan;2000
1899;;Sample People;Clinton Smith;2000
1900;;The Cell;Tarsem Singh;2000
1901;;Esperando al mesías;Daniel Burman;2000
1902;;Uzumaki;David Cronenberg;2000
1903;;George Washington;David Gordon Green;2000
1904;;Ave María;Eduardo Rossoff;2000
1905;;Nueve reinas;Fabián Bielinski;2000
1906;;Durian Durian;Fruit Chan;2000
1907;;Groove;Greg Harrison;2000
1908;;Meet the Parents;Jay Roach;2000
1909;;Lista de espera;Juan Carlos Tabío;2000
1910;;Before Night Falls (Antes que anochezca);Julian Schnabel;2000
1911;;Ali Zaoua, Prince of the Streets (Ali Zaoua, Prince de la Rue);Nabil Ayouch;2000
1912;;Gladiator;Ridley Scott;2000
1913;;Come Undone (Presque Rien);Sébastien Lifshitz;2000
1914;;La vendedora de rosas;Víctor Gaviria;2000
1915;;Nine Queens (Nueve Reinas);Fabián Bielinsky;2000
1916;;Traffic;Steven Soderbergh;2000
1917;;Drainiac!;Brett Piper;2000
1918;;The Piano Teacher (La Pianiste);Michael Haneke;2001
1919;;Ichi the Killer;Takashi Miike;2001
1920;;Y Tu Mama Tambien;Alfonso Cuarón;2001
1921;;Mulholland Drive;David Lynch;2001
1922;;Wadjda;Haifaa Al-Mansour;2001
1923;;What Time Is It There? (Ni na Bian Ji Dian);Ming-liang Tsai;2001
1924;;The Son's Room (La Stanza del Figlio);Nanni Moretti;2001
1925;;Lantana;Ray Lawrence;2001
1926;;The Royal Tenenbaums;Wes Anderson;2001
1927;;Kandahar (Safar e Ghandehar);Mohsen Makhmalbaf;2001
1928;;The Others;Alejandro Amenábar;2001
1929;;La fiebre del loco;Andrés Wood;2001
1930;;La virgen de la lujuria;Arturo Ripstein;2001
1931;;Moulin Rouge!;Baz Luhrmann;2001
1932;;Vanilla Sky;Cameron Crowe;2001
1933;;Bully;Larry Clark;2001
1934;;Dancer in the Dark;Lars Von Trier;2001
1935;;Stranger Inside;Cheryl Dunye;2001
1936;;The Devil's Backbone;Guillermo del Toro;2001
1937;;Jeepers Creeper;Victor Salva;2001
1938;;Amélie (Le Fabuleux Destin d' Amélie Poulain);Jean-Pierre Jeunet;2001
1939;;Hedwig and the angry inch;John Cameron Mitchell;2001
1940;;Visitor Q;John Carpenter;2001
1941;;The Dancer Upstairs;John Malkovich;2001
1942;;Slashers;Maurice Devereaux;2001
1943;;Original Sin;Michael Cristofer;2001
1944;;Monsoon Wedding;Mira Nair;2001
1945;;El caso Pinochet;Patricio Guzmán;2001
1946;;Exte Hair Extensions;Richard Franklin;2001
1947;;Waking Life;Richard Linklater;2001
1948;;Hush!;Ryosuke Hashiguchi;2001
1949;;Suicide Club;Sam Raimi;2001
1950;;Pulse/Kairo;Kiyoshi Kurosawa;2001
1951;;Shaolin Soccer;Stephen Chow;2001
1952;;A.I.: Artificial Intelligence;"Steven Spielberg
";2001
1953;;Fat Girl;Catherine Breillat;2001
1954;;The Lord of the Rings: The Fellowship of the Ring;Peter Jackson;2001
1955;;Session 9;Brad Anderson;2001
1956;;Gangs of New York;Martin Scorsese;2002
1957;;The Lord of the Rings: The Two Towers;Peter Jackson;2002
1958;;City of God (Cidade de Deus);Fernando Meirelles, Kátia Lund;2002
1959;;Ten;Abbas Kiarostami;2002
1960;;Lugares comunes;Adolfo Aristarain;2002
1961;;Unfaithful;Adrian Lyne;2002
1962;;The Gleaners and I: Two Years Later;Agnès Varda;2002
1963;;Argentina, la casa desaparecida;Álvaro Alonso de Armiño;2002
1964;;JU-ON: The Grudge;Takashi Shimizu;2002
1965;;El crimen del padre Amaro;Carlos Carrera;2002
1966;;Kamchatka;Marcelo Piñeyro;2002
1967;;The Mothman Prophecies;Mark Pellington;2002
1968;;Inner Senses;David Lynch;2002
1969;;Luster;Everett Lewis;2002
1970;;Something in the Air;Helvécio Ratton;2002
1971;;The Eye;John Carpenter;2002
1972;;Dark Water;John Carpenter;2002
1973;;El hijo de la novia;Juan José Campanella;2002
1974;;Bowling for Columbine;"Michael Moore
";2002
1975;;24 Hour Party People;Michael Winterbottom;2002
1976;;Comandante;Oliver Stone;2002
1977;;Talk to Her (Hable Con Ella);Pedro Almodóvar;2002
1978;;The Pianist;Roman Polanski;2002
1979;;28 Days Later;Danny Boyle;2002
1980;;Far from Heaven;Todd Haynes;2002
1981;;Infernal Affairs;Wai-keung Lau;2002
1982;;May;Lucky McKee;2002
1983;;Irreversible;Gaspar Noé;2003
1984;;Oldboy;Park Chan-Wook;2003
1985;;Good Bye, Lenin!;Wolfgang Becker;2003
1986;;The Barbarian Invasions (Les Invasions Barbares);Denys Arcand;2003
1987;;Bus 174;José Padilha;2003
1988;;Chicago;Rob Marshall;2003
1989;;Elephant;Gus Van Sant;2003
1990;;Osama;Siddiq Barmak;2003
1991;;High Tension;Alexandre Aja;2003
1992;;The Return;Andrey Zvyagintsev;2003
1993;;The Adventures Of Iron Pussy;Apichatpong Weerasethakul, Michael Shaowanasai;2003
1994;;A Tale of Two Sisters;Kim Jee-Woon;2003
1995;;Spring, Summer, Fall, Winter... and Spring;Kim Ki-duk;2003
1996;;Dogville;Lars von Trier;2003
1997;;The Best of Youth (La Meglio Gioventù);Marco Tullio Giordana;2003
1998;;Al otro lado de la calle;Marcos Bernstein;2003
1999;;Al margen de la imagen;Evaldo Mocarzel;2003
2000;;Party Monster;"Fenton Bailey, Randy Barbato
";2003
2001;;Suite Habana;Fernando Pérez;2003
2002;;Swimming Pool;François Ozon;2003
2003;;De viaje con Che Guevara;Gianni Minà;2003
2004;;Carandiru;Héctor Babenco;2003
2005;;Identity;James Mangold;2003
2006;;Basic;John McTiernan;2003
2007;;PTU - Police Tactical Unit;Johnnie To;2003
2008;;"A Thousand Clouds of Peace fence the sky, love; your being love will never end";Julián Hernández;2003
2009;;Into the Mirror;Pupi Avati;2003
2010;;Whispering Corridors 3: Wishing Stairs;Yun Jae-yeon;2003
2011;;Lost in Translation;Sofia Coppola;2003
2012;;Adaptation.;Spike Jonze;2003
2013;;Gozu;Takashi Miike;2003
2014;;Big Fish;Tim Burton;2003
2015;;Far from Heaven;Todd Verow;2003
2016;;Hero (Ying Xiong);Zhang Yimou;2003
2017;;Kill Bill, Vol. 1;Quentin Tarantino;2003
2018;;The Lord of the Rings: The Return of the King;Peter Jackson;2003
2019;;Aileen: Life and Death of a Serial Killer;Nick Broomfield, Joan Churchill;2003
2020;;Rabbit-Proof Fence;Phillip Noyce;2003
2021;;Distant (Uzak);Nuri Bilge Ceylan;2003
2022;;Darkness Falls;Jonathan Liebesman;2003
2023;;The Janitor;TJ Nordaker, Andy Signore;2003
2024;;Bad Inclination;Pierfrancesco Campanella;2003
2025;;Sideways;Alexander Payne;2004
2026;;Ryan;Chris Landreth;2004
2027;;Million Dollar Baby;Clint Eastwood;2004
2028;;The Aviator;Martin Scorsese;2004
2029;;Fahrenheit 9/11;Michael Moore;2004
2030;;Downfall;Oliver Hirschbiegel;2004
2031;;3-Iron (Bin-Jip);Kim Ki-duk;2004
2032;;Roma;Adolfo Aristarain;2004
2033;;Tropical Malady;Apichatpong Weerasethakul;2004
2034;;El Maquinista;Brad Anderson;2004
2035;;The Raspberry Reich;Bruce LaBruce;2004
2036;;Slutty Summer;Casper Andreas;2004
2037;;Buena vida Delivery;Leonardo di Cesare;2004
2038;;Habla tú (Fala tu);Guilherme Coelho;2004
2039;;Madres Coraje;Emilio Cartoy Díaz;2004
2040;;The Butterfly Effect;Eric Bress, J. Mackye Gruber;2004
2041;;Survive Style 5+;Gen Sekiguchi;2004
2042;;Perfecto amor equivocado;Gerardo Chijona;2004
2043;;Mysterious Skin;Gregg Araki;2004
2044;;Encontrados y perdidos;José Joffily;2004
2045;;Días de Santiago;Josué Méndez;2004
2046;;Luna de Avellaneda;Juan José Campanella;2004
2047;;No sos vos, soy yo;Juan Taratuto;2004
2048;;The Passion of the Christ;Mel Gibson;2004
2049;;Eternal Sunshine of the Spotless Mind;Michel Gondry;2004
2050;;Moolaadé;Ousmane Sembène;2004
2051;;Salvador Allende;Patricio Guzmán;2004
2052;;Before Sunset;Richard Linklater;2004
2053;;Primer;Shane Carruth;2004
2054;;Dead Man’s Shoes;Shane Meadows;2004
2055;;Cachimba;Silvio Caiozzi;2004
2056;;Spider Forest;Song Il-Gon;2004
2057;;Kung Fu Hustle;Stephen Chow;2004
2058;;Dumplings;Tobe Hooper;2004
2059;;McDull, Prince de la Bun;Toe Yuen;2004
2060;;Shutter;William Friedkin;2004
2061;;A Very Long Engagement;Jean-Pierre Jeunet;2004
2062;;Crash;Paul Haggis;2004
2063;;Collateral;Michael Mann;2004
2064;;The Consequences of Love (Le Conseguenze dell’Amore);Paolo Sorrentino;2004
2065;;Head-On (Gegen Die Wand);Fatih Akin;2004
2066;;Saw;James Wan;2004
2067;;Revolver;Guy Ritchie;2005
2068;;C.R.A.Z.Y.;Jean-Marc Vallée;2005
2069;;The Constant Gardener;Fernando Meirelles;2005
2070;;Incurables;Gustavo Acioli;2005
2071;;The Maids;Alfred Hitchcock;2005
2072;;Brokeback Mountain;Ang Lee;2005
2073;;Habana Blues;Benito Zambrano;2005
2074;;WTC View;Brian Sloan;2005
2075;;Batalla en el cielo;Carlos Reygadas;2005
2076;;Funky Forest: The First Contact;Katsuhito Ishii, Hajime Ishimine, Shunichiro Miki;2005
2077;;Stay;Marc Forster;2005
2078;;El método;Marcelo Piñeyro;2005
2079;;Tiempo de valientes;Damián Zsifron;2005
2080;;MirrorMask;Dave McKean;2005
2081;;A History of Violence;David Cronenberg;2005
2082;;Hard Candy;David Slade;2005
2083;;Faqs;Everett Lewis, Joe Lia;2005
2084;;El aura;Fabián Bielinsky;2005
2085;;The Quiet;Jamie Babbit;2005
2086;;Hermanas;Julia Solomonoff;2005
2087;;Hidden (Caché);Michael Haneke;2005
2088;;The Descent;Neil Marshall;2005
2089;;Meatball Machine;Nicolas Roeg;2005
2090;;The Dark Hours;Paul Fox;2005
2091;;Strange Circus;Roman Polanski;2005
2092;;What is it Worth? (¿Cuánto vale, o es por kilo?);Sergio Bianchi;2005
2093;;Perder es cuestión de método;Sergio Cabrera;2005
2094;;Maroa;Solveig Hoogesteijn;2005
2095;;The New World;Terrence Malick;2005
2096;;Tideland;Terry Gilliam;2005
2097;;La gallinita ciega;Toni Venturi;2005
2098;;Paradise Now;Hany Abu-Assad;2005
2099;;Live and Become;Radu Mihaileanu;2005
2100;;Tsotsi;Gavin Hood;2005
2101;;Wolf Creek;Greg McLean;2005
2102;;The Exorcism of Emily Rose;David Robert Mitchell;2005
2103;;Hide and Seek;John Polson;2005
2104;;Babel;Alejandro González Iñárritu;2006
2105;;Pan's Labyrinth (El Laberinto del Fauno);Guillermo Del Toro;2006
2106;;Into the Wild;Sean Penn;2006
2107;;The Last King of Scotland;Kevin Macdonald;2006
2108;;The Queen;Stephen Frears;2006
2109;;Little Miss Sunshine;Jonathan Dayton and Valerie Faris;2006
2110;;The Prestige;Christopher Smith;2006
2111;;Glue;Alexis Dos Santos;2006
2112;;Children of Men;Alfonso Cuarón;2006
2113;;Ultraviolet;Kurt Wimmer;2006
2114;;Peter & The Wolf;Suzie Templeton;2006
2115;;Stranger than Fiction;Marc Forster;2006
2116;;Inland Empire;David Lynch;2006
2117;;The Lives of Others;Florian Henckel von Donnersmarck;2006
2118;;Pan’s Labyrinth;Guillermo del Toro;2006
2119;;No Country for Old Men;Joel Coen, Ethan Coen;2006
2120;;Shortbus;John Cameron Mitchell;2006
2121;;Triad Election;Johnnie To;2006
2122;;The Wicker Man;Neil Labute;2006
2123;;After This Our Exile;Patrick Tam;2006
2124;;Vacationland;Todd Verow;2006
2125;;Iluminados por el fuego;Tristán Bauer;2006
2126;;Volver;Pedro Almodóvar;2006
2127;;United 93;Paul Greengrass;2006
2128;;The Host (Gwoemul);Bong Joon-ho;2006
2129;;Once;John Carney;2006
2130;;Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan;Larry Charles;2006
2131;;Apocalypto;Mel Gibson;2006
2132;;The Departed;Martin Scorsese;2006
2133;;Them;David Moreau, Xavier Palud;2006
2134;;Huellas mortales;Harry Basil;2006
2135;;Werewolf in a Women's Prison;Jeff Leroy;2006
2136;;The Bourne Ultimatum;Paul Greengrass;2007
2137;;Atonement;Joe Wright;2007
2138;;Madame Tutli Putli;Chris Lavis, Maciek Szczerbowski;2007
2139;;Zodiac; David Fincher;2007
2140;;The Assassination of Jesse James by the coward Robert Ford;Andrew Dominik;2007
2141;;Syndromes and a Century;Apichatpong Weerasethakul;2007
2142;;Water Lilies;Céline Sciamma;2007
2143;;Surfwise;Doug Pray;2007
2144;;Paranoid Park;Gus Van Sant;2007
2145;;Itty Bitty Titty committee;Jamie Babbit;2007
2146;;[REC];Jaume Balagueró, Paco Plaza;2007
2147;;Mad Detective;Johnnie To, Ka-Fai Wai;2007
2148;;The Diving Bell and the Butterly;Julian Schnabel;2007
2149;;1408;Mikael Håfström;2007
2150;;Timecrimes;Nacho Vigalondo;2007
2151;;La Vie en Rose;Olivier Dahan;2007
2152;;Paranormal Activity;Oren Peli;2007
2153;;There Will Be Blood;Paul Thomas Anderson;2007
2154;;The Warlords;Peter Chan, Wai Man Yip;2007
2155;;The Man from Earth;Richard Schenkman;2007
2156;;The Hills Have Eyes II;Martin Weisz;2007
2157;;I'm Not There;Todd Haynes;2007
2158;;Inside;Alexandre Bustillo, Julien Maury;2007
2159;;Trick 'r Treat;Michael Dougherty;2007
2160;;Dead Silence;James Wan;2007
2161;;4 meses, 3 semanas, 2 días;Cristian Mungiu;2007
2162;;Joshua;George Ratliff;2007
2163;;Juno;Jason Reitman;2007
2164;;Slumdog Millionaire;Danny Boyle;2008
2165;;The Class (Entre les Murs);Laurent Cantet;2008
2166;;Wall-E;Andrew Stanton;2008
2167;;"Otto; or, up with dead people";Bruce LaBruce;2008
2168;;The Good, the Bad, the Weird (Joheun nom Nabbeun nom Isanghan nom);Kim Jee-woon;2008
2169;;La mujer sin cabeza;Lucrecia Martel;2008
2170;;Synecdoche, New York;Charlie Kaufman;2008
2171;;The Dark Knight;Christopher Nolan;2008
2172;;The Wrestler;Darren Aronofsky;2008
2173;;The Curious Case of Benjamin Button;David Fincher;2008
2174;;Gomorrah (Gomorra);Matteo Garrone;2008
2175;;Anvil! The Story of Anvil;Sacha Gervasi;2008
2176;;Between something & nothing;Todd Verow;2008
2177;;Let the Right One In (Låt den Rätte Komma In);Tomas Alfredson;2008
2178;;Ip Man;Wilson Yip;2008
2179;;Lake Mungo;Joel Anderson;2008
2180;;The Strangers;Bryan Bertino;2008
2181;;Seventh Moon;Eduardo Sánchez;2008
2182;;Return to Sleepaway Camp;Robert Hiltzik;2008
2183;;Gutterballs;Ryan Nicholson;2008
2184;;Waltz with Bashir;Ari Folman;2008
2185;;Inglourious Basterds;Quentin Tarantino;2009
2186;;District 9;Neill Blomkamp;2009
2187;;Macabre;Kimo Stamboel, Timo Tjahjanto;2009
2188;;Fish Tank;Andrea Arnold;2009
2189;;In the Loop;Armando Iannucci;2009
2190;;The Hurt Locker;Kathryn Bigelow;2009
2191;;KJ: Music and Life;King-wai Cheung;2009
2192;;Soundless wind chime;Kit Hung;2009
2193;;Antichrist;Lars von Trier;2009
2194;;"Precious: Based on the Novel ""Push"" by Sapphire";Lee Daniels;2009
2195;;An Education;Lone Scherfig;2009
2196;;The big gay musical;Casper Andreas, Fred M. Caruso;2009
2197;;Pandorum;Christian Alvart;2009
2198;;The Dark Knight;Christopher Nolan;2009
2199;;Triangle;Christopher Smith;2009
2200;;White Material;Claire Denis;2009
2201;;Moon;Duncan Jones;2009
2202;;Milk;Gus Van Sant;2009
2203;;Mr Nobody;Jaco Van Dormael;2009
2204;;A Prophet;Jacques Audiard;2009
2205;;Avatar;James Cameron;2009
2206;;A Serious Man;Joel and Ethan Coen;2009
2207;;Rivers wash over me;John G. Young;2009
2208;;Fig Trees;John Greyson;2009
2209;;El secreto de sus ojos;Juan José Campanella;2009
2210;;Raging sun, raging sky;Julián Hernández;2009
2211;;The White Ribbon;Michael Haneke;2009
2212;;The Shock Labyrinth 3D;Takashi Shimizu;2009
2213;;Exam;Stuart Hazeldine;2009
2214;;Fantastic Mr. Fox;Wes Anderson;2009
2215;;I Killed My Mother;Xavier Dolan;2009
2216;;Dogtooth (Kynódontas);Yorgos Lanthimos;2009
2217;;The Hangover;Todd Phillips;2009
2218;;The Descent Part 2;Jon Harris;2009
2219;;The House of the Devil;Ti West;2009
2220;;Hanger;Ryan Nicholson;2009
2221;;Cave of Forgotten Dreams;Werner Herzog;2010
2222;;Blue Valentine;Derek Cianfrance;2010
2223;;Four Lions;Chris Morris;2010
2224;;Senna;Asif Kapadia;2010
2225;;Violet Tendencies;Casper Andreas;2010
2226;;Inception;Christopher Nolan;2010
